Date,Time,Symbol,Price,Equity,Balance,Profit,Positions,Score,ExitScore,Factors,EntryScore,Pullback,ExitScoreDetails_Indicator,ExitScoreDetails_ADX,ExitScoreDetails_SR,ExitScoreDetails_FVG,ExitScoreDetails_HTF,ExitScoreDetails_Candle,ExitScoreDetails_Breakout,ExitScoreDetails_Phase,ExitScoreDetails_InstPhase,ExitScoreDetails_OrderBlock,ExitScoreDetails_Sweep,ExitScoreDetails_UHTF,ExitScoreDetails_MarketType,ExitScoreDetails_Bias,ExitScoreDetails_Fibonacci,ExitScoreDetails_VWAP,ExitScoreDetails_AVWAP,ExitScoreDetails_Pullback,ExitScoreDetails_Swing,ExitScoreDetails_EMA,ExitScoreDetails_FinalScore,ExitScoreDetails_Threshold,ExitScoreDetails_StrategyType,ExitScoreDetails_ActiveStrategies,ExitScoreDetails_MainReason,ExitFactors_srScore,ExitFactors_maScore,ExitFactors_rsiScore,ExitFactors_macdScore,ExitFactors_stochScore,ExitFactors_bbScore,ExitFactors_atrScore,ExitFactors_sarScore,ExitFactors_ichimokuScore,ExitFactors_adxScore,ExitFactors_volumeScore,ExitFactors_mfiScore,ExitFactors_priceMAScore,ExitFactors_emaScore,ExitFactors_emaCrossScore,ExitFactors_cciScore,ExitFactors_breakoutScore,ExitFactors_phaseScore,ExitFactors_institutionalPhaseScore,ExitFactors_orderBlockScore,ExitFactors_sweepScore,ExitFactors_htfScore,ExitFactors_uhtfScore,ExitFactors_fvgScore,ExitFactors_pullbackScore,ExitFactors_supportStrength,ExitFactors_resistanceStrength,ExitFactors_candleScore,ExitFactors_candlePattern,ExitFactors_candleContext,ExitFactors_majorFactors,ExitFactors_nearestLevels,ExitFactors_confidence,ExitFactors_fvgContext
08/11/2022,18:50:30,SYM,16.28,1000.0,1000.0,0.0,0,19.77,-88.84,srScore=0.00|maScore=-90.00|rsiScore=-6.04|macdScore=-90.00|stochScore=-90.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=-29.10|priceMAScore=0.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=-6.37|ADX=0.00|SR=0.00|FVG=100.00|HTF=86.54|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=10.66|Bias=14.00|Fibonacci=0.00|VWAP=46.45|AVWAP=12.30|Pullback=80.00|Swing=100.00|EMA=-43.92|FinalScore=19.77|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=true|Strength=80.00,-99.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,18:56:30,SYM,16.3,1000.0,1000.0,0.0,0,17.46,-88.84,srScore=0.00|maScore=90.00|rsiScore=-8.91|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=-27.21|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=19.28|ADX=0.00|SR=0.00|FVG=100.00|HTF=86.58|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=47.52|AVWAP=1.48|Pullback=30.00|Swing=100.00|EMA=-50.52|FinalScore=17.46|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,-99.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,18:58:01,SYM,16.31,1000.0,1000.0,0.0,0,19.78,-88.84,srScore=0.00|maScore=90.00|rsiScore=-9.93|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=-27.92|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=19.15|ADX=0.00|SR=0.00|FVG=100.00|HTF=86.60|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=10.19|Bias=14.00|Fibonacci=0.00|VWAP=48.04|AVWAP=0.00|Pullback=30.00|Swing=100.00|EMA=50.89|FinalScore=19.78|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,-99.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,18:59:30,SYM,16.3,1000.0,1000.0,0.0,0,17.39,-88.84,srScore=0.00|maScore=90.00|rsiScore=-8.91|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=-24.07|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=19.50|ADX=0.00|SR=0.00|FVG=100.00|HTF=86.58|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=47.46|AVWAP=0.00|Pullback=30.00|Swing=100.00|EMA=-50.52|FinalScore=17.39|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,-99.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,19:04:30,SYM,16.31,1000.0,1000.0,0.0,0,19.49,-88.84,srScore=0.00|maScore=90.00|rsiScore=-20.11|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=25.29|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=0.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=19.66|ADX=0.00|SR=0.00|FVG=100.00|HTF=93.00|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=47.99|AVWAP=0.00|Pullback=30.00|Swing=100.00|EMA=50.87|FinalScore=19.49|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,-92.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,20.16,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,19:07:00,SYM,16.31,1000.0,1000.0,0.0,0,19.47,-88.84,srScore=0.00|maScore=90.00|rsiScore=-20.11|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=22.40|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=0.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=19.45|ADX=0.00|SR=0.00|FVG=100.00|HTF=93.00|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=47.97|AVWAP=0.00|Pullback=30.00|Swing=100.00|EMA=50.87|FinalScore=19.47|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,-92.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,20.16,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,19:08:01,SYM,16.31,1000.0,1000.0,0.0,0,22.12,-78.84,srScore=0.00|maScore=90.00|rsiScore=-20.11|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=9.09|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=0.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=18.50|ADX=72.92|SR=0.00|FVG=100.00|HTF=93.00|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=-100.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=47.89|AVWAP=52.94|Pullback=30.00|Swing=100.00|EMA=50.87|FinalScore=22.12|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,-92.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,20.16,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,19:11:30,SYM,16.31,1000.0,1000.0,0.0,0,21.72,-78.84,srScore=0.00|maScore=90.00|rsiScore=-20.11|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=24.06|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=22.14|ADX=68.75|SR=10.48|FVG=100.00|HTF=93.00|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=-100.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=8.23|Bias=14.00|Fibonacci=0.00|VWAP=47.85|AVWAP=31.83|Pullback=30.00|Swing=100.00|EMA=39.58|FinalScore=21.72|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,-92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,20.16,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,19:14:30,SYM,16.31,1000.0,1000.0,0.0,0,17.55,-78.84,srScore=0.00|maScore=90.00|rsiScore=-20.11|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=25.63|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=22.25|ADX=68.75|SR=10.52|FVG=0.00|HTF=93.00|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=-100.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=8.23|Bias=14.00|Fibonacci=0.00|VWAP=47.83|AVWAP=21.28|Pullback=30.00|Swing=100.00|EMA=39.58|FinalScore=17.55|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,-92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,20.16,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,19:16:30,SYM,16.31,1000.0,1000.0,0.0,0,16.99,-78.84,srScore=0.00|maScore=90.00|rsiScore=-20.11|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=27.12|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=22.36|ADX=68.75|SR=10.52|FVG=0.00|HTF=93.00|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=-100.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=8.23|Bias=14.00|Fibonacci=0.00|VWAP=47.81|AVWAP=10.72|Pullback=30.00|Swing=100.00|EMA=39.58|FinalScore=16.99|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,-92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,20.16,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,19:17:30,SYM,16.35,1000.0,1000.0,0.0,0,22.33,-68.84,srScore=0.00|maScore=90.00|rsiScore=-29.03|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=6.09|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=90.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=24.08|ADX=68.75|SR=100.00|FVG=0.00|HTF=93.11|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=-100.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=10.71|Bias=14.00|Fibonacci=0.00|VWAP=49.93|AVWAP=0.18|Pullback=50.00|Swing=92.37|EMA=42.50|FinalScore=22.33|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=50.00,40.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,42.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,19:22:30,SYM,16.28,1000.0,1000.0,0.0,0,16.6,-68.84,srScore=0.00|maScore=-90.00|rsiScore=-2.89|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=3.56|priceMAScore=0.00|emaScore=90.00|emaCrossScore=90.00|cciScore=90.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=6.48|ADX=0.00|SR=0.00|FVG=0.00|HTF=92.93|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=46.13|AVWAP=10.79|Pullback=80.00|Swing=100.00|EMA=-40.03|FinalScore=16.60|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=true|Strength=80.00,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,19:26:30,SYM,16.31,1000.0,1000.0,0.0,0,16.42,-68.84,srScore=0.00|maScore=-90.00|rsiScore=-7.32|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=4.23|priceMAScore=0.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=2.35|ADX=0.00|SR=0.00|FVG=0.00|HTF=93.00|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=12.69|Bias=14.00|Fibonacci=0.00|VWAP=47.73|AVWAP=21.02|Pullback=30.00|Swing=100.00|EMA=40.73|FinalScore=16.42|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,-99.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,19:27:30,SYM,16.31,1000.0,1000.0,0.0,0,16.42,-68.84,srScore=0.00|maScore=-90.00|rsiScore=-7.32|macdScore=-90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=5.18|priceMAScore=0.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=2.42|ADX=0.00|SR=0.00|FVG=0.00|HTF=93.00|Candle=0.00|Breakout=0.00|Phase=0.00|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=12.69|Bias=14.00|Fibonacci=0.00|VWAP=47.72|AVWAP=20.87|Pullback=30.00|Swing=100.00|EMA=40.73|FinalScore=16.42|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,-99.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
